date;open;low;high;close;vol
27.02.2013;259.399994;256.859985;265.829987;263.25;2908100
28.02.2013;261.809998;260.630005;267;264.269989;2667200
01.03.2013;263.269989;261.040009;266.600006;265.73999;2957000
04.03.2013;265.359985;264.140015;273.299988;273.109985;3453000
05.03.2013;274;269.98999;276.679993;275.589996;3686200
06.03.2013;275.76001;271.829987;276.48999;273.790009;2050700
07.03.2013;274.100006;271.850006;274.799988;273.880005;1939000
08.03.2013;275;271.5;275.440002;274.190002;1879800
11.03.2013;273.429993;270.399994;273.98999;271.23999;1904900
12.03.2013;271;270.359985;277.399994;274.130005;3246200
13.03.2013;275.23999;272.640015;276.5;275.100006;1884200
14.03.2013;269.670013;263.529999;270;265.73999;5226700
15.03.2013;264.980011;260.049988;267.26001;261.820007;4865900
18.03.2013;259.299988;257.119995;261.48999;257.890015;2720200
19.03.2013;258.399994;252.619995;259.5;256.410004;3738500
20.03.2013;258.049988;254.550003;259.76001;257.279999;2738900
21.03.2013;256.109985;252.679993;257;253.389999;2806400
22.03.2013;254.550003;252.070007;257.769989;257.75;3124600
25.03.2013;258.579987;254.5;259.429993;256.019989;2513900
26.03.2013;257.049988;256.279999;261.480011;260.309998;2421000
27.03.2013;258.75;257.899994;265.929993;265.299988;2874900
28.03.2013;265.820007;264.059998;267.380005;266.48999;2473700
01.04.2013;266.980011;261.01001;267.399994;261.609985;2524800
02.04.2013;262.399994;260.549988;265.890015;263.320007;2631100
03.04.2013;262.119995;257.75;263.670013;259.029999;2413800
04.04.2013;259.230011;256.119995;260.410004;259.079987;1964400
05.04.2013;255.720001;253.669998;256.179993;255.479996;2557400
08.04.2013;255.919998;255.630005;259.679993;258.950012;2295600
09.04.2013;258.850006;257;262.609985;261.140015;2156600
10.04.2013;261.779999;259.320007;265.980011;264.769989;2322500
11.04.2013;264.73999;264.73999;270.970001;269.850006;3090500
12.04.2013;270.119995;267.019989;273.269989;272.869995;2866300
15.04.2013;271.079987;267.100006;275.119995;267.720001;3326000
16.04.2013;269.309998;268.059998;272.799988;272.339996;2137200
17.04.2013;270.799988;264.25;270.850006;267.399994;3135100
18.04.2013;266.809998;256.600006;266.98999;259.420013;3137600
19.04.2013;258.160004;257.5;262.880005;260.320007;2602500
22.04.2013;259.350006;258.029999;264.600006;263.549988;2119100
23.04.2013;264.5;264.5;269.869995;268.899994;2270600
24.04.2013;269.5;266.809998;271.470001;268.779999;1852800
25.04.2013;271.529999;270.5;275.799988;274.700012;6116500
26.04.2013;269.970001;252.809998;272.019989;254.809998;14030000
29.04.2013;254.899994;249.149994;257.01001;249.740005;7117000
30.04.2013;249.369995;248.559998;254.679993;253.809998;4248800
01.05.2013;253.899994;245.75;254.199997;248.229996;4391400
02.05.2013;248.940002;245.779999;252.929993;252.550003;3936200
03.05.2013;256.140015;254.699997;259.25;258.049988;3514000
06.05.2013;258.089996;253.419998;259.5;255.720001;2347800
07.05.2013;256.309998;252.910004;259.73999;257.730011;3133700
08.05.2013;256.869995;255.330002;260.299988;258.679993;2677000
09.05.2013;258.730011;256.880005;263.549988;260.160004;2769300
10.05.2013;260.880005;260.209991;263.649994;263.630005;3145300
13.05.2013;262.769989;262;265.880005;264.51001;2149500
14.05.2013;264.5;264.029999;269.399994;268.329987;2700000
15.05.2013;267.070007;264.559998;269.049988;266.559998;2720500
16.05.2013;265.959991;263.850006;268.429993;264.119995;1643500
17.05.2013;265.829987;265;269.980011;269.899994;2527300
20.05.2013;269;266.5;271.790009;267.630005;2209000
21.05.2013;268.73999;267.660004;270.769989;268.859985;1741200
22.05.2013;267.390015;260.799988;267.589996;262.959991;3332000
23.05.2013;260.48999;259.589996;263.170013;261.799988;2000300
24.05.2013;259.850006;258.339996;261.929993;261.73999;1696300
28.05.2013;266.480011;266;271.100006;267.290009;3471000
29.05.2013;265.459991;264.839996;268.25;265.529999;1903400
30.05.2013;265.709991;265.609985;268.570007;266.829987;1667500
31.05.2013;266;265.940002;271.910004;269.200012;3374300
03.06.2013;268.959991;262.950012;269.109985;266.880005;2543900
04.06.2013;267;263.019989;268.880005;265.700012;2088600
05.06.2013;265.809998;265.019989;271.660004;267.170013;3512300
06.06.2013;267.75;264.209991;270.5;267.829987;2476300
07.06.2013;269.73999;269.130005;280.100006;276.869995;4632600
10.06.2013;276.679993;275.23999;282.470001;281.070007;3086500
11.06.2013;276;274.23999;278.410004;274.779999;3097800
12.06.2013;276.600006;270.450012;276.799988;271.670013;2238900
13.06.2013;271.5;270.290009;276.799988;275.790009;2649800
14.06.2013;275;273.440002;277.070007;273.98999;2150800
17.06.2013;276.350006;275.649994;280.200012;278.059998;2884000
18.06.2013;279.079987;278.109985;282.910004;281.76001;2146100
19.06.2013;281.26001;277.869995;283.339996;278.160004;2827500
20.06.2013;275.140015;272.390015;278.600006;273.440002;2984000
21.06.2013;274.570007;269.790009;275.839996;273.359985;4201000
24.06.2013;271.290009;265;273.160004;270.609985;3863800
25.06.2013;272.299988;269;273.470001;272.089996;2449600
26.06.2013;273.980011;273.5;277.980011;277.570007;3029500
27.06.2013;279.179993;274.540009;280.200012;277.549988;2519500
28.06.2013;276.190002;276.190002;279.829987;277.690002;3193300
01.07.2013;279;277.160004;283.290009;282.100006;2888200
02.07.2013;281.040009;280.589996;286.579987;283.730011;3238200
03.07.2013;282;282;285.399994;284.029999;1373000
05.07.2013;285;282.070007;286.380005;285.880005;1985400
08.07.2013;286.420013;286.140015;291.670013;290.589996;3046700
09.07.2013;291;288.01001;292.570007;291.529999;2775600
10.07.2013;291.410004;289.399994;293.339996;292.329987;1810200
11.07.2013;294.98999;292.100006;300.690002;299.660004;4007300
12.07.2013;298.690002;298.5;307.549988;307.549988;4539300
15.07.2013;307.269989;304.350006;307.98999;306.570007;2245600
16.07.2013;307.299988;305.51001;309.390015;306.869995;2660200
17.07.2013;306.970001;305.690002;308.799988;308.690002;2029700
18.07.2013;306.269989;301.869995;306.339996;304.109985;3063800
19.07.2013;304.390015;301.910004;305.790009;305.230011;2973100
22.07.2013;309.25;302;309.25;303.480011;2520700
23.07.2013;303.160004;300.559998;305.059998;301.059998;1999600
24.07.2013;303.019989;298.040009;303.839996;298.940002;2000500
25.07.2013;299;296.75;304.5;303.399994;5405800
26.07.2013;299.549988;295.549988;313.619995;312.01001;8817500
29.07.2013;311.070007;305.899994;313;306.100006;3211800
30.07.2013;307.720001;301.570007;309.779999;302.410004;3053400
31.07.2013;303.910004;301;305.149994;301.220001;1891300
01.08.2013;303.079987;298.899994;306.209991;305.570007;2971700
02.08.2013;304.630005;301.5;305.329987;304.209991;2502600
05.08.2013;303.399994;298.299988;303.619995;300.98999;2233200
06.08.2013;300.51001;297.519989;301.359985;300.75;1849000
07.08.2013;300.149994;296.149994;300.98999;296.910004;1961000
08.08.2013;298.519989;292.549988;298.519989;295.73999;2343400
09.08.2013;295.679993;294.299988;299.269989;297.26001;1950300
12.08.2013;295.790009;295.26001;299.079987;296.690002;1504500
13.08.2013;295.880005;290.670013;296.369995;293.970001;2349900
14.08.2013;294.290009;290.540009;294.290009;291.339996;1415000
15.08.2013;288.790009;285.149994;289.299988;286.470001;2261400
16.08.2013;286.549988;284.5;288.329987;284.820007;2422500
19.08.2013;285.190002;283.480011;289.559998;285.570007;2477400
20.08.2013;285.880005;285.73999;289.51001;287.089996;1586300
21.08.2013;285.089996;283.829987;288.5;284.570007;1815300
22.08.2013;284.799988;284.799988;289.869995;289.730011;1422600
23.08.2013;291.209991;287.899994;291.5;290.01001;1961900
26.08.2013;290.429993;285.619995;291.049988;286.209991;1711700
27.08.2013;283.869995;279.73999;285.279999;280.929993;2476000
28.08.2013;280.359985;279.329987;283;281.579987;1457100
29.08.2013;281.450012;280;285.980011;283.980011;1566400
30.08.2013;284.589996;280;284.869995;280.980011;1534700
03.09.2013;284.730011;284.170013;291.390015;288.799988;2897600
04.09.2013;288.329987;287.579987;295.230011;293.640015;2438600
05.09.2013;293.630005;292.709991;297;294.100006;1816600
06.09.2013;295.329987;290.799988;298.880005;295.859985;2292000
09.09.2013;297.220001;296.600006;299.959991;299.709991;1643600
10.09.2013;300.549988;297.220001;301;300.359985;1778400
11.09.2013;298.910004;297.839996;301.859985;299.640015;1742600
12.09.2013;299.390015;297.660004;302;298.859985;1606200
13.09.2013;300.140015;296.200012;300.220001;297.920013;1350600
16.09.2013;299.820007;295.26001;301;296.059998;1808400
17.09.2013;297.630005;296.01001;304.649994;304.170013;2296500
18.09.2013;304.059998;302.910004;312.73999;312.029999;2946400
19.09.2013;313.769989;311.040009;314.540009;312.059998;2350900
20.09.2013;312.540009;312.410004;320.570007;316.339996;5302300
23.09.2013;314.01001;308.769989;315.899994;311.48999;1884900
24.09.2013;312.429993;311.279999;318.079987;314.130005;2033600
25.09.2013;314.529999;310.75;316.709991;312.649994;2008600
26.09.2013;313.899994;313.26001;319.369995;318.119995;1989900
27.09.2013;316.920013;313.350006;317.209991;316.01001;1657500
30.09.2013;313.410004;311.059998;315.309998;312.640015;1623600
01.10.2013;314.220001;313.649994;321;320.950012;2396400
02.10.2013;318.040009;317.519989;321.730011;320.51001;2217400
03.10.2013;320.390015;313.019989;322.920013;314.76001;2674800
04.10.2013;315.130005;312.619995;319.200012;319.040009;1815000
07.10.2013;315.23999;309.73999;315.339996;310.029999;2083200
08.10.2013;311.5;300.269989;311.549988;303.230011;3166200
09.10.2013;303.420013;296.5;303.5;298.230011;3247400
10.10.2013;304.630005;302.589996;306.700012;305.170013;2555100
11.10.2013;304.769989;303.839996;310.929993;310.890015;2163100
14.10.2013;309.220001;307;311.649994;310.700012;1939100
15.10.2013;309.869995;305.26001;310.790009;306.399994;2261100
16.10.2013;308.380005;305.549988;310.799988;310.48999;2170700
17.10.2013;307.070007;305.23999;311;310.769989;2648400
18.10.2013;319.359985;316.75;331.890015;328.929993;5969800
21.10.2013;329.890015;323.799988;330;326.440002;2522300
22.10.2013;327.720001;325.679993;337.109985;332.540009;3935500
23.10.2013;330.839996;324.059998;331.720001;326.76001;2818200
24.10.2013;329.630005;326.75;332.649994;332.209991;5884700
25.10.2013;358.600006;352.619995;368.399994;363.390015;12036800
28.10.2013;359.920013;357.200012;362.75;358.160004;3635800
29.10.2013;358.959991;356.290009;362.890015;362.700012;2185400
30.10.2013;362.619995;358.649994;365;361.079987;4502200
31.10.2013;361.730011;359;366;364.029999;2466800
01.11.2013;365.630005;356.100006;365.769989;359;3331000
04.11.2013;360.119995;354.399994;361;358.73999;1938400
05.11.2013;356.779999;354.839996;360.170013;358.890015;2007100
06.11.2013;360.450012;354.5;362.869995;356.179993;2282300
07.11.2013;355.859985;341.880005;357.899994;343.559998;4246300
08.11.2013;345.950012;344.040009;351.049988;350.309998;2656900
11.11.2013;350.589996;348.059998;355.369995;354.380005;2261700
12.11.2013;352.98999;347.279999;355.480011;349.529999;2343100
13.11.2013;347.399994;345.679993;356.220001;356.220001;2773300
14.11.2013;357.390015;356.429993;368.940002;367.399994;4159800
15.11.2013;367.630005;365.549988;372.899994;369.170013;4491600
18.11.2013;370.279999;364.670013;373.48999;366.179993;2737400
19.11.2013;365.820007;362.5;368.779999;364.940002;1904800
20.11.2013;367.559998;360.450012;367.559998;362.570007;1771500
21.11.2013;364.049988;363.299988;369.25;368.920013;1964600
22.11.2013;370;366.309998;374.5;372.309998;2965500
25.11.2013;373.820007;373.179993;377.790009;376.640015;2972300
26.11.2013;377.609985;374.820007;382.5;381.369995;2724400
27.11.2013;383.5;382.609985;387;386.709991;2269700
29.11.2013;389.100006;388.619995;394.100006;393.619995;2406000
02.12.2013;399;389.100006;399;392.299988;4714000
03.12.2013;390.109985;383.100006;390.950012;384.660004;3702900
04.12.2013;383.5;381.48999;389.690002;385.959991;2355300
05.12.2013;386.649994;381.369995;386.649994;384.48999;1906500
06.12.2013;388.350006;383.829987;388.350006;386.950012;1984700
09.12.2013;388.109985;382.570007;388.209991;384.890015;2761800
10.12.2013;383.73999;383.019989;389.059998;387.779999;2736800
11.12.2013;387.339996;382;388.980011;382.190002;2451300
12.12.2013;381.26001;379.5;385;381.25;2123700
13.12.2013;385.320007;383.799988;389.420013;384.23999;3025000
16.12.2013;385.029999;385;391.700012;388.970001;2251700
17.12.2013;390.649994;386.5;391.359985;387.649994;2343900
18.12.2013;389.230011;383.100006;396.299988;395.959991;3489100
19.12.2013;394.269989;392.600006;397.290009;395.190002;2427200
20.12.2013;396.549988;395.779999;404.720001;402.200012;5033900
23.12.2013;403.690002;399.200012;405;402.920013;2659500
24.12.2013;402.519989;396.369995;403.720001;399.200012;1380400
26.12.2013;401.790009;396.809998;404.519989;404.390015;1868500
27.12.2013;404.649994;396.25;405.630005;398.079987;1986900
30.12.2013;399.410004;392.450012;399.920013;393.369995;2487100
31.12.2013;394.579987;393.799988;398.829987;398.790009;1996500
02.01.2014;398.799988;394.019989;399.359985;397.970001;2137800
03.01.2014;398.290009;396.220001;402.709991;396.440002;2210200
06.01.2014;395.850006;388.420013;397;393.630005;3170600
07.01.2014;395.040009;394.290009;398.470001;398.029999;1916000
08.01.2014;398.470001;396.040009;403;401.920013;2316500
09.01.2014;403.709991;398.440002;406.890015;401.01001;2103000
10.01.2014;402.529999;393.799988;403.76001;397.660004;2679500
13.01.2014;397.980011;388.450012;399.779999;390.980011;2844900
14.01.2014;392.130005;391.290009;398.630005;397.540009;2340100
15.01.2014;398.940002;392.529999;399.309998;395.869995;2678300
16.01.2014;393.679993;389.410004;399.290009;395.799988;2601200
17.01.2014;394.26001;393.660004;403.48999;399.609985;4505100
21.01.2014;403;401.600006;407.799988;407.049988;3122100
22.01.2014;408;402;408.059998;404.540009;2060500
23.01.2014;401;397.790009;406.170013;399.869995;3025400
24.01.2014;398.160004;387.269989;400.200012;387.600006;4458400
27.01.2014;390.5;380.48999;394.100006;386.279999;3936800
28.01.2014;387.399994;387.119995;394.73999;394.429993;2894500
29.01.2014;392.160004;383.23999;392.850006;384.200012;3382300
30.01.2014;393.769989;387.700012;406.25;403.01001;10473900
31.01.2014;371.76001;357.76001;375.450012;358.690002;16154800
03.02.2014;358.980011;340.100006;360.850006;346.149994;10280800
04.02.2014;349.589996;344.019989;354;347.950012;4812900
05.02.2014;346;337.730011;349.369995;346.450012;4435400
06.02.2014;347.399994;347.399994;354.820007;354.589996;3335700
07.02.2014;358.980011;352.48999;361.799988;361.079987;4330500
10.02.2014;361.609985;359.350006;365;360.869995;3449700
11.02.2014;361.839996;356.25;363.609985;361.790009;3222100
12.02.2014;356.429993;346.320007;357.75;349.25;6587700
13.02.2014;347.700012;346.5;357.200012;357.200012;4175000
14.02.2014;359.339996;353.350006;359.339996;357.350006;3520200
18.02.2014;355.279999;349.450012;355.730011;353.649994;4998000
19.02.2014;352.640015;346.100006;354.540009;347.380005;4168100
20.02.2014;348.799988;344.380005;350.459991;349.799988;3492800
21.02.2014;352.440002;346.75;354.140015;346.76001;4210000
24.02.2014;345.190002;343.290009;353;351.779999;3644700
25.02.2014;353;351.579987;361.079987;358.320007;3736400
26.02.2014;359.859985;357.170013;364.75;359.799988;3622100
27.02.2014;357.220001;355.5;360.589996;360.130005;3104900
28.02.2014;360.600006;357.079987;365.869995;362.100006;3882000
03.03.2014;358.73999;354.480011;360.959991;359.779999;2798300
04.03.2014;363.899994;362.459991;365.679993;363.899994;2704400
05.03.2014;364.130005;363.899994;372.730011;372.369995;3848300
06.03.2014;374.049988;368.899994;375.329987;372.160004;2926600
07.03.2014;374.579987;369.529999;374.98999;372.059998;2279800
10.03.2014;372.690002;367;372.730011;370.529999;2105800
11.03.2014;370.98999;367.279999;372.799988;368.820007;2246100
12.03.2014;366.399994;363.609985;371.160004;370.640015;2216600
13.03.2014;376.619995;368.079987;383.109985;371.51001;6829000
14.03.2014;372.799988;371.549988;378.570007;373.73999;4402200
17.03.2014;375.720001;374.880005;378.850006;375.040009;2303000
18.03.2014;377.320007;375;379;378.769989;2483500
19.03.2014;378.769989;369.420013;379;373.230011;2646700
20.03.2014;370.640015;366.220001;373;368.970001;2558500
21.03.2014;371;358.399994;372.839996;360.619995;5414100
24.03.2014;360.089996;348.600006;361.5;351.850006;4873500
25.03.2014;354.029999;348.839996;358.970001;354.709991;4445700
26.03.2014;357.130005;343.399994;357.600006;343.410004;4120700
27.03.2014;343.149994;330.880005;344;338.470001;5766400
28.03.2014;340.049988;336.079987;347;338.290009;3986800
31.03.2014;342.399994;334.059998;346.290009;336.369995;4297500
01.04.2014;338.089996;338;344.429993;342.98999;3600100
02.04.2014;345.98999;340.380005;348.299988;341.959991;4475500
03.04.2014;341.820007;328.459991;342.5;333.619995;6399300
04.04.2014;335.149994;315.609985;335.440002;323;12534600
07.04.2014;320.98999;313.130005;324.940002;317.76001;7077400
08.04.2014;321.880005;318.440002;328;327.070007;6577600
09.04.2014;328.470001;322.5;332.179993;331.809998;5056600
10.04.2014;330.600006;316.5;331;317.109985;6126700
11.04.2014;314;309.5;316.5;311.730011;7287500
14.04.2014;317.670013;311.279999;320.480011;315.910004;4293500
15.04.2014;316.700012;305.5;318.279999;316.079987;5398600
16.04.2014;321.170013;314.709991;324;323.679993;4284900
17.04.2014;319.76001;319.76001;328.660004;324.910004;4299200
21.04.2014;323.970001;322.309998;331.149994;330.869995;2999400
22.04.2014;332;328.940002;337.5;329.320007;3711600
23.04.2014;333.059998;323.390015;333.130005;324.579987;3604600
24.04.2014;329.670013;322.950012;337.399994;337.149994;9293700
25.04.2014;316.25;302.709991;316.48999;303.829987;16180200
28.04.2014;304;288;304.390015;296.579987;14479800
29.04.2014;296.440002;290.450012;301.839996;300.380005;6509300
30.04.2014;298.100006;298.100006;304.559998;304.130005;4088600
01.05.2014;304.130005;304;310.480011;307.890015;4328600
02.05.2014;310.420013;304.309998;313.290009;308.01001;3995100
05.05.2014;306.369995;305;310.230011;310.049988;2519900
06.05.2014;309.529999;297.040009;309.809998;297.380005;4682300
07.05.2014;295.559998;286.679993;296.399994;292.709991;7015200
08.05.2014;290.820007;287.230011;295.880005;288.320007;3848200
09.05.2014;290.570007;284.380005;293.679993;292.23999;4063000
12.05.2014;294.299988;294.160004;303.339996;302.859985;3729600
13.05.2014;302.600006;300.75;305.600006;304.640015;3509900
14.05.2014;302.5;296.660004;304.640015;297.619995;3323300
15.05.2014;298.019989;290.380005;299.200012;295.190002;4295100
16.05.2014;292.799988;291.549988;298.880005;297.700012;3636800
19.05.2014;295.76001;293.809998;299;296.76001;2284200
20.05.2014;297.100006;296.75;304.459991;301.190002;4095700
21.05.2014;302.209991;301.519989;305.959991;305.01001;3408800
22.05.2014;305.049988;303.01001;308.540009;304.910004;2576800
23.05.2014;305.459991;304.899994;312.350006;312.23999;3052900
27.05.2014;314.410004;307.380005;314.630005;310.820007;4862100
28.05.2014;309.5;307.420013;313.820007;310.160004;2726000
29.05.2014;310.420013;310.200012;314.869995;313.779999;2365500
30.05.2014;314.429993;307.570007;314.649994;312.549988;4260200
02.06.2014;312.589996;307;312.600006;308.839996;2203400
03.06.2014;305.75;305.070007;307.920013;307.190002;2379200
04.06.2014;306.850006;303.839996;309.5;306.779999;2107100
05.06.2014;308.100006;306.899994;327.940002;323.570007;7796700
06.06.2014;325;324.929993;330.880005;329.670013;5244000
09.06.2014;331.570007;325.649994;333;327.5;3212200
10.06.2014;327.649994;327.5;335.5;332.410004;3663400
11.06.2014;336;333.880005;340.720001;335.200012;4436800
12.06.2014;335.549988;324.660004;335.549988;325.910004;4276300
13.06.2014;327.049988;323.529999;329.299988;326.269989;2764800
16.06.2014;324.859985;323.519989;328.690002;327.619995;2449800
17.06.2014;327.540009;325.230011;331.339996;325.619995;2924100
18.06.2014;328;325;335.75;334.380005;6401500
19.06.2014;335.26001;325.980011;338.899994;327;5320600
20.06.2014;327.76001;320.420013;328.220001;324.200012;6054000
23.06.2014;323.329987;321.410004;327.549988;327.23999;2604800
24.06.2014;327.540009;322.73999;329.730011;324.160004;2626600
25.06.2014;324.329987;321.73999;328.149994;327.440002;2327800
26.06.2014;328.48999;322.130005;328.649994;325.690002;2699500
27.06.2014;325.880005;323.269989;326.519989;324.570007;2416200
30.06.2014;324.980011;322.23999;326.980011;324.779999;2671300
01.07.2014;325.859985;325.100006;333.200012;332.390015;3173600
02.07.2014;333.200012;331.660004;336.76001;332.850006;2681300
03.07.2014;334.829987;333.079987;338.299988;337.48999;1944300
07.07.2014;337.5;332.519989;337.549988;333.549988;2128900
08.07.2014;333.100006;321.399994;333.73999;323.809998;4271600
09.07.2014;324.709991;323.149994;330.200012;329.970001;3166100
10.07.2014;324.339996;322.649994;329.980011;327.920013;2665000
11.07.2014;334.709991;334.709991;347;346.200012;8300800
14.07.2014;347.029999;345.359985;355.769989;355.320007;5609900
15.07.2014;353.720001;349.399994;355.589996;354.440002;4170900
16.07.2014;355.619995;353;359.320007;355.899994;3503600
17.07.2014;353.440002;351.380005;356.959991;352.450012;3636000
18.07.2014;354.399994;352.079987;359.679993;358.660004;3407400
21.07.2014;358.100006;356.720001;361.709991;359.76001;2278400
22.07.2014;355.25;355.25;362.929993;360.839996;2888900
23.07.2014;359.049988;356.619995;360.630005;358.140015;2687300
24.07.2014;359.980011;358.519989;364.850006;358.609985;7088700
25.07.2014;317.299988;314.76001;324.869995;324.01001;17846500
28.07.2014;324.25;316.5;324.820007;320.410004;5932000
29.07.2014;321.980011;319.5;322.899994;320;2883800
30.07.2014;321.450012;318.5;322.730011;322.51001;3969000
31.07.2014;320.01001;311.859985;320.679993;312.98999;5192000
01.08.2014;313.690002;304.589996;315.829987;307.059998;7441500
04.08.2014;308.839996;308.5;316.179993;313.649994;4200900
05.08.2014;313.299988;310.059998;314.549988;312.320007;2852100
06.08.2014;310.829987;310.200012;315.779999;313.890015;2296900
07.08.2014;315.209991;309.649994;315.880005;311.450012;2935600
08.08.2014;311.940002;310.660004;317.320007;316.799988;2705900
11.08.2014;318.480011;316.880005;320.380005;318.329987;2468600
12.08.2014;318.890015;316.950012;321.309998;319.320007;1915800
13.08.2014;327.600006;326.140015;331.720001;326.279999;4939100
14.08.2014;327.799988;326.709991;334.089996;333.209991;3420400
15.08.2014;334;328.320007;335;333.630005;3896700
18.08.2014;335.480011;333.769989;337.799988;334.529999;2485400
19.08.2014;334.869995;333.01001;335.809998;335.130005;1713800
20.08.2014;334.679993;334.019989;337.160004;335.779999;1810500
21.08.2014;336.480011;332.230011;336.579987;332.910004;1971100
22.08.2014;332.98999;330.799988;334.079987;331.589996;2211200
25.08.2014;333.209991;332.709991;336.769989;334.019989;1957700
26.08.2014;337;334.549988;344.359985;341.829987;3654700
27.08.2014;342.089996;341.339996;346.670013;343.179993;2961600
28.08.2014;340;338.799988;341.790009;340.019989;2252700
29.08.2014;341.76001;337.679993;341.820007;339.040009;1939500
02.09.2014;339.980011;337.160004;342.5;342.380005;2326000
03.09.2014;342.540009;337.549988;343.269989;339;1993700
04.09.2014;343.690002;343.579987;349.380005;345.950012;3965600
05.09.2014;346.299988;342.5;346.829987;346.380005;2107000
08.09.2014;344.540009;339.040009;345.809998;342.339996;2955300
09.09.2014;341.609985;329.179993;341.76001;329.75;4646800
10.09.2014;334.299988;328.820007;334.980011;331.329987;3797400
11.09.2014;329.940002;326.390015;333.01001;330.519989;2720200
12.09.2014;329.559998;328.790009;332.890015;331.190002;3429300
15.09.2014;330.910004;319;331.329987;323.890015;4000400
16.09.2014;321.070007;320.100006;329.480011;327.76001;3259900
17.09.2014;327.76001;321.519989;328;324;4136000
18.09.2014;325.440002;323.709991;327.100006;325;2576900
19.09.2014;327.600006;325.570007;332.76001;331.320007;6886200
22.09.2014;328.48999;321.059998;329.48999;324.5;3109700
23.09.2014;322.459991;321.25;327.600006;323.630005;2352600
24.09.2014;324.170013;319.559998;329.440002;328.209991;2642200
25.09.2014;327.98999;321.399994;328.540009;321.929993;2928800
26.09.2014;320.600006;317.640015;323.5;323.209991;3638000
29.09.2014;320.5;319;323.75;321.820007;1924600
30.09.2014;321.359985;318.51001;323.429993;322.440002;2636200
01.10.2014;322.040009;315.549988;322.170013;317.459991;3089100
02.10.2014;316.920013;311.309998;318.529999;318.410004;3553900
03.10.2014;320.359985;319.529999;325.160004;322.73999;3037400
06.10.2014;323.5;319.600006;324.130005;322.200012;2290300
07.10.2014;319.429993;316.670013;322;316.980011;2365400
08.10.2014;316.579987;314.140015;324.109985;322.700012;3452800
09.10.2014;321.48999;314.519989;322.269989;315.369995;3587900
10.10.2014;314.019989;311.380005;317.769989;311.390015;3681900
13.10.2014;309.869995;303.470001;313.200012;306.450012;4363900
14.10.2014;308;305.75;312.23999;308.309998;3385800
15.10.2014;304.350006;299.100006;307.899994;305.970001;5343900
16.10.2014;293.829987;293.829987;306.820007;302.859985;4731300
17.10.2014;307.149994;302.720001;309.200012;303.640015;4405100
20.10.2014;302.950012;302.019989;306.529999;306.209991;3234500
21.10.2014;309.899994;307.070007;315.640015;315.329987;3559300
22.10.2014;315.429993;312.640015;318.980011;312.970001;3125900
23.10.2014;313.399994;311.399994;316.799988;313.179993;9038200
24.10.2014;284.399994;284;293.809998;287.059998;19801100
27.10.2014;285.700012;285.019989;290.420013;289.970001;5950600
28.10.2014;289.76001;289.76001;298;295.589996;5572600
29.10.2014;299.109985;293.070007;299.609985;294.119995;4881900
30.10.2014;293.980011;292.359985;299.73999;299.070007;4055200
31.10.2014;305.149994;301.5;305.720001;305.459991;4550700
03.11.2014;306.23999;303.23999;308.01001;305.720001;3242500
04.11.2014;303.98999;300.170013;304.25;302.809998;3427400
05.11.2014;303.01001;294.160004;304;296.519989;4674500
06.11.2014;296.690002;292.290009;297;296.640015;3758100
07.11.2014;297.820007;296.290009;299.98999;299.859985;2647400
10.11.2014;300;300;305.799988;305.109985;2809100
11.11.2014;305.940002;303.649994;312.380005;312.01001;3803600
12.11.2014;310.75;308.790009;312.579987;311.51001;2183000
13.11.2014;312;311.51001;317.890015;316.480011;3686400
14.11.2014;317.119995;316.399994;332.880005;327.820007;8877800
17.11.2014;326.440002;318.029999;328;323.049988;4784900
18.11.2014;323.98999;323.25;329.559998;324.929993;3549500
19.11.2014;327.25;324.019989;328.399994;326.540009;3281600
20.11.2014;324;323.329987;332.670013;330.540009;3436700
21.11.2014;335.420013;331.470001;338.329987;332.630005;4466600
24.11.2014;334.779999;333.600006;337.390015;335.640015;2754200
25.11.2014;335.269989;331.279999;336.329987;335.040009;2565000
26.11.2014;333.779999;331.75;334.649994;333.570007;1983600
28.11.2014;336.029999;336.029999;341.26001;338.640015;3051800
01.12.2014;338.119995;325.929993;340.640015;326;4944900
02.12.2014;327.5;323.25;327.929993;326.309998;2790300
03.12.2014;325.730011;314.359985;326.769989;316.5;5681000
04.12.2014;315.529999;313.470001;318.589996;316.929993;3290300
05.12.2014;316.799988;310.839996;316.929993;312.630005;3265200
08.12.2014;311.570007;304.820007;316.559998;306.640015;3639200
09.12.2014;302.98999;301.140015;313.640015;312.5;4049500
10.12.2014;312;304.679993;313.190002;305.839996;3245900
11.12.2014;307.890015;306.01001;312.640015;307.359985;3262900
12.12.2014;303.98999;303.01001;310.640015;307.320007;3153500
15.12.2014;308.869995;302.149994;310.859985;306.070007;3841600
16.12.2014;304.350006;295.01001;304.48999;295.059998;6501300
17.12.2014;296.369995;293.029999;299.670013;298.880005;4433500
18.12.2014;304.01001;293.25;304.5;297.730011;7738100
19.12.2014;296.910004;295.519989;301.540009;299.899994;8709100
22.12.2014;301.940002;301.940002;307.359985;306.540009;4003800
23.12.2014;306.980011;303.25;307.48999;306.290009;2713700
24.12.2014;306.380005;302.880005;307;303.029999;1513800
26.12.2014;305;303.809998;310.779999;309.089996;2893800
29.12.2014;307.850006;306.579987;314.269989;312.040009;3009000
30.12.2014;309.910004;309.339996;313.940002;310.299988;2093000
31.12.2014;311.549988;310.01001;312.980011;310.350006;2048000
